Citation 1,Citation 2,Conection Type,Text 1,Text 2,Category 1,Category 2
Zevachim 85a:38,Rashi on Zevachim 85a:38:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:38,Rashi on Zevachim 85a:38:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:40,Rashi on Zevachim 85a:40:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:41,Rashi on Zevachim 85a:41:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:44,Rashi on Zevachim 85a:44:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:46,Malachi 1:8,,Zevachim,Malachi,Talmud,Tanakh
Zevachim 85a:47,Rashi on Zevachim 85a:47:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:49,Rashi on Zevachim 85a:49:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:8,Rashi on Zevachim 85a:8:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85a:8,Tosafot on Zevachim 85a:8:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 85a:9-10,Meilah 7b:8-9,automatic mesorat hashas,Zevachim,Meilah,Talmud,Talmud
Zevachim 85b:1,Rashi on Zevachim 85b:1:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:1,Rashi on Zevachim 85b:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:11,Rashi on Zevachim 85b:11:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:2,Rashi on Zevachim 85b:2:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:24,Rashi on Zevachim 85b:24:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:24,Rashi on Zevachim 85b:24:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:25,Rashi on Zevachim 85b:25:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:25,Tosafot on Zevachim 85b:25:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 85b:26,Rashi on Zevachim 85b:26:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:28,Tosafot on Zevachim 85b:28:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 85b:34,Rashi on Zevachim 85b:34:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:37,Rashi on Zevachim 85b:37:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:38,Bekhorot 42a:18,automatic mesorat hashas,Zevachim,Bekhorot,Talmud,Talmud
Zevachim 85b:38,Rashi on Zevachim 85b:38:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:41,Rashi on Zevachim 85b:41:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:45,Rashi on Zevachim 85b:45:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:48,Rashi on Zevachim 85b:48:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:49,Rashi on Zevachim 85b:49:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:53,Rashi on Zevachim 85b:53:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:54,Rashi on Zevachim 85b:54:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:55,Rashi on Zevachim 85b:55:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:56,Zevachim 115b:6,automatic mesorat hashas,Zevachim,Zevachim,Talmud,Talmud
Zevachim 85b:56,"Sifra, Vayikra Dibbura d'Nedavah, Section 12 6",automatic mesorat hashas,Zevachim,"Sifra, Vayikra Dibbura d'Nedavah, Section 12",Talmud,Midrash
Zevachim 85b:56,"Sifra, Acharei Mot, Chapter 10 9",automatic mesorat hashas,Zevachim,"Sifra, Acharei Mot, Chapter 10",Talmud,Midrash
Zevachim 85b:56,Menachot 57b:39,automatic mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 85b:56,Tosafot on Zevachim 85b:56:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 85b:56,Zevachim 112b:14,automatic mesorat hashas,Zevachim,Zevachim,Talmud,Talmud
Zevachim 85b:56,Rashi on Zevachim 85b:56:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:57,Rashi on Zevachim 85b:57:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:57,Rashi on Zevachim 85b:57:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:58,Leviticus 1:9,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 85b:58-60,Chullin 90a:31,automatic mesorat hashas,Zevachim,Chullin,Talmud,Talmud
Zevachim 85b:59,Rashi on Zevachim 85b:59:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:6,Rashi on Zevachim 85b:6:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 85b:60,Deuteronomy 12:27,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 85b:62,Leviticus 1:9,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 85b:63-86a:1,"Sifra, Vayikra Dibbura d'Nedavah, Chapter 6 9",automatic mesorat hashas,Zevachim,"Sifra, Vayikra Dibbura d'Nedavah, Chapter 6",Talmud,Midrash
Zevachim 86a:1,Rashi on Zevachim 86a:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:10,Deuteronomy 12:27,,Zevachim,Deuteronomy,Talmud,Tanakh
Zevachim 86a:12,Tosafot on Zevachim 86a:12:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86a:14-15,Mekhilta d'Rabbi Yishmael 20:21:2,automatic mesorat hashas,Zevachim,Mekhilta d'Rabbi Yishmael,Talmud,Midrash
Zevachim 86a:21,Rashi on Zevachim 86a:21:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:21,Tosafot on Zevachim 86a:21:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86a:21,Rashi on Zevachim 86a:21:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:22,Rashi on Zevachim 86a:22:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:24,Rashi on Zevachim 86a:24:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:24,Tosafot on Zevachim 86a:24:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86a:24,Rashi on Zevachim 86a:24:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:24,Rashi on Zevachim 86a:24:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:25-29,Zevachim 103b:35-39,automatic mesorat hashas,Zevachim,Zevachim,Talmud,Talmud
Zevachim 86a:26,Rashi on Zevachim 86a:26:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:26,Rashi on Zevachim 86a:26:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:26,Rashi on Zevachim 86a:26:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:26,Tosafot on Zevachim 86a:26:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86a:26,Leviticus 7:7,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 86a:31,Rashi on Zevachim 86a:31:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:33,Rashi on Zevachim 86a:33:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:34,Tosafot on Zevachim 86a:34:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86a:34,Rashi on Zevachim 86a:34:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:35,Rashi on Zevachim 86a:35:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:35,Rashi on Zevachim 86a:35:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:36,Rashi on Zevachim 86a:36:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:36,Rashi on Zevachim 86a:36:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:36,Tosafot on Zevachim 86a:36:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86a:38,Rashi on Zevachim 86a:38:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:38,Rashi on Zevachim 86a:38:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:38,Rashi on Zevachim 86a:38:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:38,Rashi on Zevachim 86a:38:4,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:39-40,"Sifra, Tzav, Chapter 1 11",automatic mesorat hashas,Zevachim,"Sifra, Tzav, Chapter 1",Talmud,Midrash
Zevachim 86a:42,Rashi on Zevachim 86a:42:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:6,Rashi on Zevachim 86a:6:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86a:7,Tosafot on Zevachim 86a:7:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86a:8-10,Chullin 90a:19-22,automatic mesorat hashas,Zevachim,Chullin,Talmud,Talmud
Zevachim 86a:9,Leviticus 1:9,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 86b:1,Rashi on Zevachim 86b:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:11,Rashi on Zevachim 86b:11:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:12,Rashi on Zevachim 86b:12:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:12,Rashi on Zevachim 86b:12:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:13,Tosafot on Zevachim 86b:13:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86b:14,Rashi on Zevachim 86b:14:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:14,Rashi on Zevachim 86b:14:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:15,Rashi on Zevachim 86b:15:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:15,Rashi on Zevachim 86b:15:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:17,Tosafot on Zevachim 86b:17:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86b:17,Rashi on Zevachim 86b:17:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:18,Rashi on Zevachim 86b:18:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:2,Rashi on Zevachim 86b:2:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:4,Rashi on Zevachim 86b:4:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:4,Rashi on Zevachim 86b:4:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:5,Leviticus 6:2,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 86b:6,Leviticus 6:2,,Zevachim,Leviticus,Talmud,Tanakh
Zevachim 86b:7,Rashi on Zevachim 86b:7:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:7,Tosafot on Zevachim 86b:7:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 86b:7,Rashi on Zevachim 86b:7:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:8,Rashi on Zevachim 86b:8:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 86b:9,Rashi on Zevachim 86b:9:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:1,Rashi on Zevachim 87a:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:12,Rashi on Zevachim 87a:12:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:12,Rashi on Zevachim 87a:12:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:14,Tosafot on Zevachim 87a:14:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:16,Tosafot on Zevachim 87a:16:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:20,Rashi on Zevachim 87a:20:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:20,Rashi on Zevachim 87a:20:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:20,Rashi on Zevachim 87a:20:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:22,Rashi on Zevachim 87a:22:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:24,Rashi on Zevachim 87a:24:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:26,Rashi on Zevachim 87a:26:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:27,Rashi on Zevachim 87a:27:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:28,Tosafot on Zevachim 87a:28:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:28,Rashi on Zevachim 87a:28:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:29,Rashi on Zevachim 87a:29:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:30,Rashi on Zevachim 87a:30:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:36,Rashi on Zevachim 87a:36:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:39,Rashi on Zevachim 87a:39:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:4,Tosafot on Zevachim 87a:4:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:44,Tosafot on Zevachim 87a:44:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:44,Exodus 29:37,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 87a:45,Rashi on Zevachim 87a:45:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:46,Rashi on Zevachim 87a:46:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:47,Exodus 30:29,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 87a:49,Tosafot on Zevachim 87a:49:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:49,Rashi on Zevachim 87a:49:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:50,Rashi on Zevachim 87a:50:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:52,Rashi on Zevachim 87a:52:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:52,Rashi on Zevachim 87a:52:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:6,Rashi on Zevachim 87a:6:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:6,Rashi on Zevachim 87a:6:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87a:6,Tosafot on Zevachim 87a:6:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:8,Tosafot on Zevachim 87a:8:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87a:9,Rashi on Zevachim 87a:9:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:1,Rashi on Zevachim 87b:1:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:1,Rashi on Zevachim 87b:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:10,Tosafot on Zevachim 87b:10:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87b:10,Rashi on Zevachim 87b:10:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:11,Rashi on Zevachim 87b:11:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:13,Rashi on Zevachim 87b:13:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:14,Rashi on Zevachim 87b:14:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:17,Rashi on Zevachim 87b:17:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:17,Rashi on Zevachim 87b:17:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:17,Tosafot on Zevachim 87b:17:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 87b:19,Rashi on Zevachim 87b:19:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:20,Rashi on Zevachim 87b:20:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:23,Rashi on Zevachim 87b:23:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:24,Rashi on Zevachim 87b:24:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:26,Rashi on Zevachim 87b:26:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:28,Rashi on Zevachim 87b:28:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:4,Rashi on Zevachim 87b:4:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:4,Rashi on Zevachim 87b:4:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:7,Rashi on Zevachim 87b:7:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 87b:9,Rashi on Zevachim 87b:9:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:1,Rashi on Zevachim 88a:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:1,Tosafot on Zevachim 88a:1:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88a:12,Rashi on Zevachim 88a:12:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:15,Rashi on Zevachim 88a:15:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:15,Rashi on Zevachim 88a:15:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:15,Tosafot on Zevachim 88a:15:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88a:15-16,Menachot 8b:8,automatic mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 88a:15-16,Menachot 19b:15-16,automatic mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 88a:15-16,"Sifra, Tzav, Chapter 1 12",automatic mesorat hashas,Zevachim,"Sifra, Tzav, Chapter 1",Talmud,Midrash
Zevachim 88a:16,Rashi on Zevachim 88a:16:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:17,Rashi on Zevachim 88a:17:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:18,Rashi on Zevachim 88a:18:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:19,Rashi on Zevachim 88a:19:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:20,Rashi on Zevachim 88a:20:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:20,Rashi on Zevachim 88a:20:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:21,Numbers 7:13,,Zevachim,Numbers,Talmud,Tanakh
Zevachim 88a:23,Rashi on Zevachim 88a:23:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:25,Rashi on Zevachim 88a:25:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:26,Rashi on Zevachim 88a:26:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:28,Rashi on Zevachim 88a:28:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:28,Rashi on Zevachim 88a:28:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:3,Rashi on Zevachim 88a:3:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:3,Rashi on Zevachim 88a:3:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:30,Rashi on Zevachim 88a:30:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:32,Rashi on Zevachim 88a:32:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:35,Tosafot on Zevachim 88a:35:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88a:37,Rashi on Zevachim 88a:37:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:37,Rashi on Zevachim 88a:37:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:38,Rashi on Zevachim 88a:38:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:39,Rashi on Zevachim 88a:39:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:4,Rashi on Zevachim 88a:4:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:40-41,Menachot 8a:46-48,automatic mesorat hashas,Zevachim,Menachot,Talmud,Talmud
Zevachim 88a:44,Rashi on Zevachim 88a:44:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:46,Rashi on Zevachim 88a:46:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:46,Rashi on Zevachim 88a:46:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:46,Tosafot on Zevachim 88a:46:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88a:48,Rashi on Zevachim 88a:48:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:5,Rashi on Zevachim 88a:5:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:50,Rashi on Zevachim 88a:50:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:50,Rashi on Zevachim 88a:50:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:51,Rashi on Zevachim 88a:51:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:52,Tosafot on Zevachim 88a:52:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88a:54,Rashi on Zevachim 88a:54:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:56,Rashi on Zevachim 88a:56:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:57,Rashi on Zevachim 88a:57:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88a:57,Exodus 28:32,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 88a:58,Rashi on Zevachim 88a:58:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:1,Rashi on Zevachim 88b:1:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:1,Rashi on Zevachim 88b:1:2,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:1,Rashi on Zevachim 88b:1:3,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:11,Rashi on Zevachim 88b:11:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:13,Tosafot on Zevachim 88b:13:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88b:15,Rashi on Zevachim 88b:15:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:17,Tosafot on Zevachim 88b:17:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88b:18-29,Arakhin 16a:38-48,automatic mesorat hashas,Zevachim,Arakhin,Talmud,Talmud
Zevachim 88b:19,Rashi on Zevachim 88b:19:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:19,Chidushei Agadot on Zevachim 88b:1,commentary,Zevachim,Chidushei Agadot on Zevachim,Talmud,Talmud
Zevachim 88b:21,Tosafot on Zevachim 88b:21:1,commentary,Zevachim,Tosafot on Zevachim,Talmud,Talmud
Zevachim 88b:21-22,"Otzar Midrashim, Pesikta, Pesikta Chadata 51",automatic mesorat hashas,Zevachim,"Otzar Midrashim, Pesikta, Pesikta Chadata",Talmud,Midrash
Zevachim 88b:21-22,Shir HaShirim Rabbah 4:4:4,automatic mesorat hashas,Zevachim,Shir HaShirim Rabbah,Talmud,Midrash
Zevachim 88b:22,Rashi on Zevachim 88b:22:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:22,Genesis 37:31,,Zevachim,Genesis,Talmud,Tanakh
Zevachim 88b:22-25,Vayikra Rabbah 10:6,automatic mesorat hashas,Zevachim,Vayikra Rabbah,Talmud,Midrash
Zevachim 88b:24,Rashi on Zevachim 88b:24:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:24,Exodus 28:42,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 88b:29,Rashi on Zevachim 88b:29:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:31,Exodus 28:15,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 88b:33,Rashi on Zevachim 88b:33:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:33,Hosea 3:4,,Zevachim,Hosea,Talmud,Tanakh
Zevachim 88b:37,Rashi on Zevachim 88b:37:1,commentary,Zevachim,Rashi on Zevachim,Talmud,Talmud
Zevachim 88b:39,Exodus 28:38,,Zevachim,Exodus,Talmud,Tanakh
Zevachim 88b:40,Jeremiah 3:3,,Zevachim,Jeremiah,Talmud,Tanakh
